x,y,V
0.36,0.09,1.00618
0.38,0.09,1.00704
0.4,0.09,1.00798
0.42,0.09,1.00901
0.44,0.09,1.01012
0.46,0.09,1.01131
0.48,0.09,1.01261
0.5,0.09,1.014
0.52,0.09,1.01549
0.54,0.09,1.01709
0.56,0.09,1.01879
0.58,0.09,1.02061
0.6,0.09,1.02254
0.62,0.09,1.0246
0.64,0.09,1.02678
0.66,0.09,1.02909
0.68,0.09,1.03153
0.7,0.09,1.0341
0.72,0.09,1.03681
0.74,0.09,1.03967
0.76,0.09,1.04267
0.78,0.09,1.04583
0.8,0.09,1.04913
0.82,0.09,1.05259
0.84,0.09,1.05622
0.86,0.09,1.06
0.88,0.09,1.06395
0.9,0.09,1.06807
0.92,0.09,1.07236
0.94,0.09,1.07683
0.96,0.09,1.08147
0.98,0.09,1.0863
1,0.09,1.0913
1.02,0.09,1.09649
1.04,0.09,1.10186
1.06,0.09,1.10742
1.08,0.09,1.11317
1.1,0.09,1.11911
1.12,0.09,1.12524
1.14,0.09,1.13155
1.16,0.09,1.13806
1.18,0.09,1.14476
1.2,0.09,1.15165
1.22,0.09,1.15873
1.24,0.09,1.166
1.26,0.09,1.17345
1.28,0.09,1.18109
1.3,0.09,1.18891
1.32,0.09,1.1969
1.34,0.09,1.20506
1.36,0.09,1.21339
1.38,0.09,1.22189
1.4,0.09,1.23053
1.42,0.09,1.23932
1.44,0.09,1.24824
1.46,0.09,1.25728
1.48,0.09,1.26643
1.5,0.09,1.27567
1.52,0.09,1.28498
1.54,0.09,1.29434
1.56,0.09,1.30372
1.58,0.09,1.3131
1.6,0.09,1.32243
1.62,0.09,1.33167
1.64,0.09,1.34076
1.66,0.09,1.34965
1.68,0.09,1.35825
1.7,0.09,1.36647
1.72,0.09,1.37417
1.74,0.09,1.3812
1.76,0.09,1.38737
1.78,0.09,1.3924
1.8,0.09,1.39598
1.82,0.09,1.39772
1.84,0.09,1.39718
1.86,0.09,1.39404
1.88,0.09,1.38808
1.9,0.09,1.37928
1.92,0.09,1.36766
1.94,0.09,1.35329
1.96,0.09,1.33623
1.98,0.09,1.3165
2,0.09,1.29412
0,0.1,1.00006
0.02,0.1,1.00012
0.04,0.1,1.0002
0.06,0.1,1.0003
0.08,0.1,1.00044
0.1,0.1,1.0006
0.12,0.1,1.00079
0.14,0.1,1.00103
0.16,0.1,1.0013
0.18,0.1,1.00162
0.2,0.1,1.00199
0.22,0.1,1.00241
0.24,0.1,1.00288
0.26,0.1,1.00342
0.28,0.1,1.00402
0.3,0.1,1.00469
0.32,0.1,1.00543
0.34,0.1,1.00624
0.36,0.1,1.00714
0.38,0.1,1.00811
0.4,0.1,1.00918
0.42,0.1,1.01033
0.44,0.1,1.01158
0.46,0.1,1.01294
0.48,0.1,1.01439
0.5,0.1,1.01596
0.52,0.1,1.01763
0.54,0.1,1.01942
0.56,0.1,1.02133
0.58,0.1,1.02337
0.6,0.1,1.02554
0.62,0.1,1.02784
0.64,0.1,1.03027
0.66,0.1,1.03285
0.68,0.1,1.03557
0.7,0.1,1.03844
0.72,0.1,1.04147
0.74,0.1,1.04465
0.76,0.1,1.04799
0.78,0.1,1.0515
0.8,0.1,1.05517
0.82,0.1,1.05902
0.84,0.1,1.06304
0.86,0.1,1.06724
0.88,0.1,1.07162
0.9,0.1,1.07619
0.92,0.1,1.08095
0.94,0.1,1.08589
0.96,0.1,1.09103
0.98,0.1,1.09636
1,0.1,1.1019
1.02,0.1,1.10763
1.04,0.1,1.11356
1.06,0.1,1.1197
1.08,0.1,1.12604
1.1,0.1,1.13259
1.12,0.1,1.13934
1.14,0.1,1.1463
1.16,0.1,1.15347
1.18,0.1,1.16084
1.2,0.1,1.16841
1.22,0.1,1.17619
1.24,0.1,1.18417
1.26,0.1,1.19235
1.28,0.1,1.20073
1.3,0.1,1.2093
1.32,0.1,1.21805
1.34,0.1,1.22699
1.36,0.1,1.2361
1.38,0.1,1.24537
1.4,0.1,1.25481
1.42,0.1,1.26439
1.44,0.1,1.27411
1.46,0.1,1.28394
1.48,0.1,1.29388
1.5,0.1,1.30391
1.52,0.1,1.31399
1.54,0.1,1.3241
1.56,0.1,1.33422
1.58,0.1,1.3443
1.6,0.1,1.3543
1.62,0.1,1.36416
1.64,0.1,1.37382
1.66,0.1,1.3832
1.68,0.1,1.3922
1.7,0.1,1.4007
1.72,0.1,1.40855
