x,y,V,Exact,Error,Boundary
1.5,0.84,1.08371,1.0837,1.25518e-05,0
1.54,0.83,1.11859,1.11858,1.01003e-05,0
1.56,0.83,1.13864,1.13863,8.92322e-06,0
1.54,0.84,1.12403,1.12402,1.00421e-05,0
1.58,0.83,1.15855,1.15855,7.81275e-06,0
1.6,0.83,1.17832,1.17832,6.76508e-06,0
1.58,0.84,1.16378,1.16378,7.80673e-06,0
1.62,0.83,1.19795,1.19794,5.77653e-06,0
1.64,0.83,1.21744,1.21743,4.84357e-06,0
1.62,0.84,1.20298,1.20297,5.81529e-06,0
1.66,0.83,1.23678,1.23678,3.96284e-06,0
1.68,0.83,1.25599,1.25599,3.13111e-06,0
1.66,0.84,1.24162,1.24162,4.04007e-06,0
1.7,0.83,1.27506,1.27506,2.34529e-06,0
1.72,0.83,1.29399,1.29399,1.60242e-06,0
1.7,0.84,1.27971,1.27971,2.45564e-06,0
1.74,0.83,1.31278,1.31278,8.99676e-07,0
1.76,0.83,1.33144,1.33144,2.34328e-07,0
1.74,0.84,1.31727,1.31727,1.03867e-06,0
1.78,0.83,1.34997,1.34997,-3.96242e-07,0
1.8,0.83,1.36836,1.36836,-9.94558e-07,0
1.78,0.84,1.35429,1.35429,-2.32306e-07,0
1.82,0.83,1.38662,1.38662,-1.56305e-06,0
1.84,0.83,1.40475,1.40475,-2.10409e-06,0
1.82,0.84,1.39078,1.39078,-1.37715e-06,0
1.86,0.83,1.42274,1.42275,-2.61995e-06,0
1.88,0.83,1.44061,1.44062,-3.11287e-06,0
1.86,0.84,1.42676,1.42676,-2.41441e-06,0
1.9,0.83,1.45836,1.45836,-3.58502e-06,0
1.92,0.83,1.47597,1.47598,-4.03854e-06,0
1.9,0.84,1.46223,1.46224,-3.36157e-06,0
1.94,0.83,1.49346,1.49347,-4.47553e-06,0
1.96,0.83,1.51083,1.51083,-4.89806e-06,0
1.94,0.84,1.49721,1.49721,-4.23534e-06,0
1.98,0.83,1.52807,1.52808,-5.30819e-06,0
2,0.83,6.16038,1.5452,4.61519,1
1.98,0.84,1.53169,1.53169,-5.05195e-06,0
0.02,0.85,-0.324314,-0.324484,0.000170211,0
0,0.85,-1.31527,-0.325038,-0.990228,1
0.04,0.85,-0.322644,-0.322826,0.000181833,0
0.02,0.86,-0.300939,-0.301105,0.000165808,0
0.06,0.85,-0.319874,-0.320068,0.000193113,0
0.08,0.85,-0.316015,-0.316219,0.000203953,0
0.06,0.86,-0.296603,-0.29679,0.000187273,0
0.1,0.85,-0.311078,-0.311292,0.000214261,0
0.12,0.85,-0.305079,-0.305303,0.000223949,0
0.1,0.86,-0.288008,-0.288216,0.00020708,0
0.14,0.85,-0.298038,-0.298271,0.000232937,0
0.16,0.85,-0.289977,-0.290219,0.000241153,0
0.14,0.86,-0.275265,-0.27549,0.000224556,0
0.18,0.85,-0.280921,-0.28117,0.000248536,0
0.2,0.85,-0.270898,-0.271153,0.000255036,0
0.18,0.86,-0.258532,-0.258771,0.000239138,0
0.22,0.85,-0.259936,-0.260197,0.000260614,0
0.24,0.85,-0.248068,-0.248333,0.000265243,0
0.22,0.86,-0.238007,-0.238257,0.000250414,0
0.26,0.85,-0.235327,-0.235596,0.000268908,0
0.28,0.85,-0.221748,-0.222019,0.000271606,0
0.26,0.86,-0.213926,-0.214184,0.000258138,0
0.3,0.85,-0.207366,-0.207639,0.000273344,0
0.32,0.85,-0.192219,-0.192493,0.000274141,0
0.3,0.86,-0.186549,-0.186812,0.000262239,0
0.34,0.85,-0.176344,-0.176618,0.000274023,0
0.36,0.85,-0.159778,-0.160051,0.000273029,0
0.34,0.86,-0.156157,-0.15642,0.000262811,0
0.38,0.85,-0.14256,-0.142832,0.0002712,0
0.4,0.85,-0.124728,-0.124996,0.000268588,0
0.38,0.86,-0.123038,-0.123298,0.000260086,0
0.42,0.85,-0.106318,-0.106583,0.000265247,0
0.44,0.85,-0.0873685,-0.0876297,0.000261235,0
0.42,0.86,-0.0874845,-0.0877389,0.00025441,0
0.46,0.85,-0.0679152,-0.0681718,0.000256613,0
0.48,0.85,-0.0479939,-0.0482453,0.000251445,0
0.46,0.86,-0.0497847,-0.0500309,0.000246202,0
0.5,0.85,-0.0276394,-0.0278852,0.000245793,0
0.52,0.85,-0.0068856,-0.00712532,0.00023972,0
0.5,0.86,-0.0102185,-0.0104545,0.000235921,0
0.54,0.85,0.0142348,0.0140015,0.000233287,0
0.56,0.85,0.0356902,0.0354637,0.000226554,0
0.54,0.86,0.0309472,0.0307232,0.000224035,0
0.58,0.85,0.0574502,0.0572306,0.000219577,0
0.6,0.85,0.0794856,0.0792732,0.00021241,0
0.58,0.86,0.0734615,0.0732505,0.000210996,0
0.62,0.85,0.101768,0.101563,0.000205104,0
0.64,0.85,0.124272,0.124074,0.000197706,0
0.62,0.86,0.117091,0.116894,0.000197221,0
0.66,0.85,0.146971,0.146781,0.000190259,0
0.68,0.85,0.169841,0.169658,0.000182803,0
0.66,0.86,0.161621,0.161438,0.000183077,0
0.7,0.85,0.19286,0.192684,0.000175372,0
0.72,0.85,0.216005,0.215837,0.000168001,0
0.7,0.86,0.206858,0.206689,0.00016888,0
0.74,0.85,0.239256,0.239096,0.000160715,0
0.76,0.85,0.262595,0.262441,0.000153542,0
0.74,0.86,0.252624,0.252469,0.000154888,0
0.78,0.85,0.286002,0.285855,0.000146501,0
0.8,0.85,0.309461,0.309321,0.000139612,0
0.78,0.86,0.298763,0.298622,0.000141303,0
0.82,0.85,0.332956,0.332823,0.000132889,0
0.84,0.85,0.356471,0.356345,0.000126346,0
0.82,0.86,0.345135,0.345007,0.000128281,0
0.86,0.85,0.379994,0.379874,0.000119993,0
0.88,0.85,0.40351,0.403396,0.000113837,0
0.86,0.86,0.391617,0.391501,0.000115931,0
0.9,0.85,0.427008,0.4269,0.000107886,0
0.92,0.85,0.450477,0.450375,0.000102141,0
0.9,0.86,0.438101,0.437997,0.000104324,0
0.94,0.85,0.473905,0.473809,9.66067e-05,0
0.96,0.85,0.497284,0.497193,9.12832e-05,0
0.94,0.86,0.484493,0.4844,9.35001e-05,0
0.98,0.85,0.520605,0.520518,8.61702e-05,0
1,0.85,0.543858,0.543777,8.12662e-05,0
0.98,0.86,0.530712,0.530628,8.3475e-05,0
1.02,0.85,0.567037,0.56696,7.65689e-05,0
1.04,0.85,0.590134,0.590062,7.20748e-05,0
1.02,0.86,0.576688,0.576613,7.42432e-05,0
1.06,0.85,0.613143,0.613075,6.77801e-05,0
1.08,0.85,0.636058,0.635995,6.36803e-05,0
1.06,0.86,0.622361,0.622295,6.57846e-05,0
1.1,0.85,0.658874,0.658815,5.97702e-05,0
1.12,0.85,0.681586,0.68153,5.60446e-05,0
1.1,0.86,0.667682,0.667624,5.80682e-05,0
1.14,0.85,0.704189,0.704137,5.24976e-05,0
1.16,0.85,0.726679,0.72663,4.91236e-05,0
1.14,0.86,0.712609,0.712558,5.10556e-05,0
1.18,0.85,0.749053,0.749008,4.59163e-05,0
1.2,0.85,0.771308,0.771265,4.28697e-05,0
1.18,0.86,0.757105,0.757061,4.47036e-05,0
1.22,0.85,0.79344,0.7934,3.99775e-05,0
1.24,0.85,0.815446,0.815409,3.72337e-05,0
1.22,0.86,0.801143,0.801104,3.89666e-05,0
1.26,0.85,0.837325,0.837291,3.46319e-05,0
1.28,0.85,0.859075,0.859043,3.21663e-05,0
1.26,0.86,0.8447,0.844666,3.37978e-05,0
1.3,0.85,0.880693,0.880664,2.98307e-05,0
1.32,0.85,0.902179,0.902151,2.76192e-05,0
1.3,0.86,0.887756,0.887727,2.91511e-05,0
1.34,0.85,0.92353,0.923505,2.55263e-05,0
1.36,0.85,0.944746,0.944723,2.35462e-05,0
1.34,0.86,0.930298,0.930273,2.49815e-05,0
1.38,0.85,0.965826,0.965804,2.16736e-05,0
1.4,0.85,0.986769,0.986749,1.99031e-05,0
1.38,0.86,0.972314,0.972293,2.12459e-05,0
1.42,0.85,1.00757,1.00756,1.82297e-05,0
1.44,0.85,1.02824,1.02823,1.66484e-05,0
1.42,0.86,1.0138,1.01378,1.79036e-05,0
1.46,0.85,1.04877,1.04876,1.51546e-05,0
1.48,0.85,1.06916,1.06915,1.37436e-05,0
1.46,0.86,1.05474,1.05473,1.49165e-05,0
1.5,0.85,1.08942,1.0894,1.2411e-05,0
1.52,0.85,1.10953,1.10952,1.11527e-05,0
1.5,0.86,1.09515,1.09514,1.2249e-05,0
1.54,0.85,1.12951,1.1295,9.96462e-06,0
1.56,0.85,1.14935,1.14934,8.84282e-06,0
1.54,0.86,1.13502,1.13501,9.86826e-06,0
1.58,0.85,1.16905,1.16904,7.78364e-06,0
1.6,0.85,1.18861,1.18861,6.78351e-06,0
1.58,0.86,1.17435,1.17434,7.7439e-06,0
1.62,0.85,1.20804,1.20803,5.83904e-06,0
1.64,0.85,1.22733,1.22733,4.94695e-06,0
1.62,0.86,1.21314,1.21313,5.8481e-06,0
1.66,0.85,1.24649,1.24649,4.10414e-06,0
1.68,0.85,1.26551,1.26551,3.30762e-06,0
1.66,0.86,1.25139,1.25139,4.15533e-06,0
1.7,0.85,1.2844,1.2844,2.55452e-06,0
1.72,0.85,1.30316,1.30316,1.8421e-06,0
1.7,0.86,1.28913,1.28912,2.64215e-06,0
1.74,0.85,1.32178,1.32178,1.16773e-06,0
1.76,0.85,1.34028,1.34028,5.28878e-07,0
1.74,0.86,1.32633,1.32633,1.28704e-06,0
1.78,0.85,1.35864,1.35864,-7.68859e-08,0
1.8,0.85,1.37687,1.37688,-6.51909e-07,0
1.78,0.86,1.36303,1.36303,7.01562e-08,0
1.82,0.85,1.39498,1.39498,-1.19846e-06,0
1.84,0.85,1.41296,1.41296,-1.71873e-06,0
1.82,0.86,1.39921,1.39921,-1.02688e-06,0
1.86,0.85,1.43081,1.43081,-2.21486e-06,0
1.88,0.85,1.44854,1.44854,-2.68892e-06,0
1.86,0.86,1.43489,1.43489,-2.02123e-06,0
1.9,0.85,1.46614,1.46614,-3.14295e-06,0
1.92,0.85,1.48362,1.48363,-3.57894e-06,0
1.9,0.86,1.47008,1.47008,-2.92913e-06,0
1.94,0.85,1.50098,1.50098,-3.99888e-06,0
1.96,0.85,1.51822,1.51822,-4.40471e-06,0
1.94,0.86,1.50478,1.50479,-3.76615e-06,0
1.98,0.85,1.53533,1.53534,-4.79837e-06,0
2,0.85,6.18915,1.55234,4.63681,1
1.98,0.86,1.53901,1.53902,-4.54746e-06,0
0.02,0.87,-0.277834,-0.277996,0.000161554,0
0,0.87,-1.12888,-0.278524,-0.850354,1
0.04,0.87,-0.276241,-0.276412,0.000171742,0
0.02,0.88,-0.254993,-0.25515,0.000157442,0
0.06,0.87,-0.273598,-0.273779,0.000181624,0
0.08,0.87,-0.269913,-0.270104,0.000191112,0
0.06,0.88,-0.250853,-0.251029,0.000176156,0
0.1,0.87,-0.265199,-0.265399,0.000200124,0
0.12,0.87,-0.259469,-0.259678,0.000208585,0
0.1,0.88,-0.242643,-0.242836,0.000193383,0
0.14,0.87,-0.252742,-0.252959,0.000216425,0
0.16,0.87,-0.245038,-0.245261,0.000223583,0
0.14,0.88,-0.230463,-0.230672,0.000208532,0
0.18,0.87,-0.236379,-0.236609,0.000230005,0
0.2,0.87,-0.22679,-0.227026,0.000235648,0
0.18,0.88,-0.214458,-0.214679,0.000221121,0
0.22,0.87,-0.2163,-0.21654,0.00024048,0
0.24,0.87,-0.204936,-0.205181,0.000244476,0
0.22,0.88,-0.194811,-0.195042,0.000230797,0
0.26,0.87,-0.192731,-0.192978,0.000247624,0
0.28,0.87,-0.179714,-0.179964,0.00024992,0
0.26,0.88,-0.171738,-0.171975,0.000237352,0
0.3,0.87,-0.165921,-0.166173,0.000251372,0
0.32,0.87,-0.151385,-0.151637,0.000251993,0
0.3,0.88,-0.145479,-0.14572,0.000240729,0
0.34,0.87,-0.136141,-0.136393,0.000251809,0
0.36,0.87,-0.120223,-0.120474,0.000250849,0
0.34,0.88,-0.116293,-0.116534,0.000241006,0
0.38,0.87,-0.103668,-0.103917,0.000249151,0
0.4,0.87,-0.0865101,-0.0867569,0.000246758,0
0.38,0.88,-0.0844484,-0.0846868,0.000238385,0
0.42,0.87,-0.0687849,-0.0690286,0.000243718,0
0.44,0.87,-0.050527,-0.0507671,0.000240081,0
0.42,0.88,-0.0502184,-0.0504515,0.000233162,0
0.46,0.87,-0.0317709,-0.0320068,0.000235899,0
0.48,0.87,-0.0125501,-0.0127813,0.000231228,0
0.46,0.88,-0.0138732,-0.0140989,0.000225699,0
0.5,0.87,0.00710243,0.0068763,0.000226122,0
0.52,0.87,0.0271546,0.026934,0.000220637,0
0.5,0.88,0.0243235,0.0241071,0.000216395,0
0.54,0.87,0.0475754,0.0473606,0.000214825,0
0.56,0.87,0.0683346,0.0681258,0.000208739,0
0.54,0.88,0.064119,0.0639133,0.000205656,0
0.58,0.87,0.0894031,0.0892006,0.00020243,0
0.6,0.87,0.110753,0.110557,0.000195944,0
0.58,0.88,0.105274,0.10508,0.000193878,0
0.62,0.87,0.132357,0.132168,0.000189328,0
0.64,0.87,0.15419,0.154008,0.000182623,0
0.62,0.88,0.147566,0.147385,0.000181428,0
0.66,0.87,0.176228,0.176052,0.000175868,0
0.68,0.87,0.198446,0.198277,0.000169098,0
0.66,0.88,0.190789,0.19062,0.000168631,0
0.7,0.87,0.220823,0.22066,0.000162345,0
0.72,0.87,0.243337,0.243181,0.000155639,0
0.7,0.88,0.234753,0.234598,0.000155769,0
0.74,0.87,0.265969,0.26582,0.000149006,0
0.76,0.87,0.288699,0.288557,0.000142467,0
0.74,0.88,0.279289,0.279146,0.000143072,0
0.78,0.87,0.31151,0.311374,0.000136043,0
0.8,0.87,0.334385,0.334255,0.000129752,0
0.78,0.88,0.324241,0.32411,0.000130724,0
0.82,0.87,0.357308,0.357185,0.000123606,0
0.84,0.87,0.380265,0.380147,0.000117619,0
0.82,0.88,0.369473,0.369354,0.000118867,0
0.86,0.87,0.403241,0.403129,0.000111799,0
0.88,0.87,0.426223,0.426117,0.000106155,0
0.86,0.88,0.414863,0.414755,0.000107601,0
0.9,0.87,0.4492,0.449099,0.000100692,0
0.92,0.87,0.472159,0.472064,9.54145e-05,0
0.9,0.88,0.460303,0.460206,9.69936e-05,0
0.94,0.87,0.495091,0.495001,9.03249e-05,0
0.96,0.87,0.517986,0.517901,8.54246e-05,0
0.94,0.88,0.505699,0.505612,8.70841e-05,0
0.98,0.87,0.540834,0.540753,8.07135e-05,0
1,0.87,0.563627,0.563551,7.61906e-05,0
0.98,0.88,0.55097,0.550892,7.78884e-05,0
1.02,0.87,0.586357,0.586286,7.18542e-05,0
1.04,0.87,0.609018,0.60895,6.77016e-05,0
1.02,0.88,0.596045,0.595975,6.94046e-05,0
1.06,0.87,0.631601,0.631538,6.37294e-05,0
1.08,0.87,0.654102,0.654042,5.99338e-05,0
1.06,0.88,0.640862,0.640801,6.16169e-05,0
1.1,0.87,0.676515,0.676459,5.63105e-05,0
1.12,0.87,0.698834,0.698781,5.28549e-05,0
1.1,0.88,0.685371,0.685317,5.44994e-05,0
1.14,0.87,0.721055,0.721006,4.95621e-05,0
1.16,0.87,0.743174,0.743127,4.64267e-05,0
1.14,0.88,0.729527,0.729479,4.80189e-05,0
1.18,0.87,0.765186,0.765142,4.34436e-05,0
1.2,0.87,0.787088,0.787047,4.06073e-05,0
1.18,0.88,0.773294,0.773251,4.2138e-05,0
1.22,0.87,0.808877,0.808839,3.79123e-05,0
1.24,0.87,0.83055,0.830515,3.53531e-05,0
1.22,0.88,0.81664,0.816603,3.68163e-05,0
1.26,0.87,0.852105,0.852072,3.29243e-05,0
1.28,0.87,0.873539,0.873508,3.06203e-05,0
1.26,0.88,0.859541,0.859509,3.20127e-05,0
1.3,0.87,0.89485,0.894822,2.84358e-05,0
1.32,0.87,0.916037,0.916011,2.63656e-05,0
1.3,0.88,0.901976,0.901948,2.76861e-05,0
1.34,0.87,0.937098,0.937073,2.44044e-05,0
1.36,0.87,0.958031,0.958008,2.25473e-05,0
1.34,0.88,0.94393,0.943906,2.37962e-05,0
1.38,0.87,0.978836,0.978815,2.07892e-05,0
1.4,0.87,0.999511,0.999492,1.91256e-05,0
1.38,0.88,0.985389,0.985369,2.03046e-05,0
1.42,0.87,1.02006,1.02004,1.75516e-05,0
1.44,0.87,1.04047,1.04045,1.6063e-05,0
1.42,0.88,1.02635,1.02633,1.71745e-05,0
1.46,0.87,1.06075,1.06074,1.46553e-05,0
1.48,0.87,1.0809,1.08089,1.33244e-05,0
1.46,0.88,1.06679,1.06678,1.43716e-05,0
1.5,0.87,1.10092,1.10091,1.20664e-05,0
1.52,0.87,1.12081,1.1208,1.08773e-05,0
1.5,0.88,1.10672,1.10671,1.18637e-05,0
1.54,0.87,1.14056,1.14055,9.75357e-06,0
1.56,0.87,1.16019,1.16018,8.69156e-06,0
1.54,0.88,1.14614,1.14613,9.62105e-06,0
1.58,0.87,1.17968,1.17967,7.68792e-06,0
1.6,0.87,1.19904,1.19903,6.73938e-06,0
1.58,0.88,1.18504,1.18503,7.61613e-06,0
1.62,0.87,1.21827,1.21826,5.84284e-06,0
1.64,0.87,1.23736,1.23736,4.99531e-06,0
1.62,0.88,1.22343,1.22342,5.82362e-06,0
1.66,0.87,1.25633,1.25633,4.19393e-06,0
1.68,0.87,1.27517,1.27517,3.43597e-06,0
1.66,0.88,1.2613,1.2613,4.22026e-06,0
1.7,0.87,1.29388,1.29388,2.71878e-06,0
1.72,0.87,1.31246,1.31246,2.03987e-06,0
1.7,0.88,1.29867,1.29866,2.78466e-06,0
1.74,0.87,1.33092,1.33091,1.39679e-06,0
1.76,0.87,1.34924,1.34924,7.87239e-07,0
1.74,0.88,1.33553,1.33553,1.49719e-06,0
1.78,0.87,1.36744,1.36744,2.08968e-07,0
1.8,0.87,1.38552,1.38552,-3.40182e-07,0
1.78,0.88,1.37189,1.37189,3.39703e-07,0
1.82,0.87,1.40347,1.40347,-8.62297e-07,0
1.84,0.87,1.4213,1.4213,-1.3594e-06,0
1.82,0.88,1.40776,1.40776,-7.04608e-07,0
1.86,0.87,1.439,1.43901,-1.83346e-06,0
1.88,0.87,1.45659,1.45659,-2.28639e-06,0
1.86,0.88,1.44315,1.44315,-1.65147e-06,0
1.9,0.87,1.47405,1.47405,-2.72009e-06,0
1.92,0.87,1.49139,1.4914,-3.13639e-06,0
1.9,0.88,1.47805,1.47805,-2.51577e-06,0
1.94,0.87,1.50862,1.50862,-3.53714e-06,0
1.96,0.87,1.52573,1.52573,-3.92415e-06,0
1.94,0.88,1.51248,1.51249,-3.31184e-06,0
1.98,0.87,1.54272,1.54272,-4.29925e-06,0
2,0.87,6.21838,1.5596,4.65879,1
1.98,0.88,1.54645,1.54646,-4.05375e-06,0
0.02,0.89,-0.232409,-0.232563,0.000153464,0
0,0.89,-0.946733,-0.233068,-0.713665,1
0.04,0.89,-0.230887,-0.23105,0.000162302,0
0.02,0.9,-0.210078,-0.210227,0.000149616,0
0.06,0.89,-0.228362,-0.228533,0.000170861,0
0.08,0.89,-0.224841,-0.22502,0.000179066,0
0.06,0.9,-0.206121,-0.206286,0.000165731,0
0.1,0.89,-0.220335,-0.220522,0.000186844,0
0.12,0.89,-0.214857,-0.215051,0.00019413,0
0.1,0.9,-0.19827,-0.198451,0.000180499,0
0.14,0.89,-0.208424,-0.208624,0.000200863,0
0.16,0.89,-0.201053,-0.20126,0.000206993,0
0.14,0.9,-0.186618,-0.186812,0.000193408,0
0.18,0.89,-0.192766,-0.192978,0.000212473,0
0.2,0.89,-0.183585,-0.183803,0.000217268,0
0.18,0.9,-0.171296,-0.1715,0.000204048,0
0.22,0.89,-0.173537,-0.173758,0.000221351,0
0.24,0.89,-0.162647,-0.162872,0.000224701,0
0.22,0.9,-0.152473,-0.152685,0.000212128,0
0.26,0.89,-0.150944,-0.151172,0.000227309,0
0.28,0.89,-0.138458,-0.138688,0.000229172,0
0.26,0.9,-0.130347,-0.130564,0.00021748,0
0.3,0.89,-0.12522,-0.12545,0.000230297,0
0.32,0.89,-0.11126,-0.11149,0.000230696,0
0.3,0.9,-0.10514,-0.105361,0.000220063,0
0.34,0.89,-0.096611,-0.0968414,0.00023039,0
0.36,0.89,-0.0813061,-0.0815355,0.000229407,0
0.34,0.9,-0.0770932,-0.0773131,0.000219951,0
0.38,0.89,-0.065378,-0.0656058,0.000227778,0
0.4,0.89,-0.0488597,-0.0490852,0.00022554,0
0.38,0.9,-0.0464551,-0.0466724,0.000217321,0
0.42,0.89,-0.0317841,-0.0320068,0.000222735,0
0.44,0.89,-0.0141838,-0.0144032,0.000219405,0
0.42,0.9,-0.0134809,-0.0136933,0.000212428,0
0.46,0.89,0.00390877,0.00369317,0.000215597,0
0.48,0.89,0.022462,0.0222506,0.000211357,0
0.46,0.9,0.0215756,0.02137,0.000205586,0
0.5,0.89,0.0414446,0.0412379,0.000206734,0
0.52,0.89,0.0608264,0.0606246,0.000201774,0
0.5,0.9,0.058466,0.0582689,0.000197136,0
0.54,0.89,0.0805776,0.0803811,0.000196525,0
0.56,0.89,0.10067,0.100479,0.000191033,0
0.54,0.9,0.0969511,0.0967637,0.000187432,0
0.58,0.89,0.121075,0.120889,0.00018534,0
0.6,0.89,0.141766,0.141586,0.000179489,0
0.58,0.9,0.136803,0.136627,0.000176815,0
0.62,0.89,0.162717,0.162544,0.00017352,0
0.64,0.89,0.183905,0.183737,0.000167469,0
0.62,0.9,0.17781,0.177644,0.000165605,0
0.66,0.89,0.205304,0.205143,0.00016137,0
0.68,0.89,0.226892,0.226737,0.000155256,0
0.66,0.9,0.219771,0.219617,0.000154086,0
0.7,0.89,0.248649,0.248499,0.000149154,0
0.72,0.89,0.270552,0.270409,0.000143091,0
0.7,0.9,0.262507,0.262364,0.000142503,0
0.74,0.89,0.292583,0.292446,0.000137089,0
0.76,0.89,0.314723,0.314592,0.000131169,0
0.74,0.9,0.305849,0.305718,0.00013106,0
0.78,0.89,0.336955,0.336829,0.000125349,0
0.8,0.89,0.359262,0.359142,0.000119644,0
0.78,0.9,0.349649,0.349529,0.00011992,0
0.82,0.89,0.381628,0.381514,0.000114067,0
0.84,0.89,0.404039,0.403931,0.00010863,0
0.82,0.9,0.393772,0.393662,0.00010921,0
0.86,0.89,0.426482,0.426378,0.00010334,0
0.88,0.89,0.448942,0.448844,9.82055e-05,0
0.86,0.9,0.438096,0.437997,9.90189e-05,0
0.9,0.89,0.471409,0.471315,9.32317e-05,0
0.92,0.89,0.49387,0.493781,8.84225e-05,0
0.9,0.9,0.482516,0.482426,8.94091e-05,0
0.94,0.89,0.516315,0.516231,8.37805e-05,0
0.96,0.89,0.538734,0.538655,7.9307e-05,0
0.94,0.9,0.526937,0.526856,8.0417e-05,0
0.98,0.89,0.561118,0.561043,7.50025e-05,0
1,0.89,0.583459,0.583388,7.08663e-05,0
0.98,0.9,0.571278,0.571206,7.20586e-05,0
1.02,0.89,0.605748,0.605681,6.6897e-05,0
1.04,0.89,0.627978,0.627915,6.30923e-05,0
1.02,0.9,0.615466,0.615402,6.43338e-05,0
1.06,0.89,0.650143,0.650083,5.94497e-05,0
1.08,0.89,0.672235,0.672179,5.59658e-05,0
1.06,0.9,0.659441,0.659384,5.72299e-05,0
1.1,0.89,0.694249,0.694197,5.2637e-05,0
1.12,0.89,0.71618,0.716131,4.94592e-05,0
1.1,0.9,0.703148,0.703098,5.07254e-05,0
1.14,0.89,0.738024,0.737977,4.64282e-05,0
1.16,0.89,0.759774,0.75973,4.35395e-05,0
1.14,0.9,0.746543,0.746498,4.47918e-05,0
1.18,0.89,0.781428,0.781387,4.07884e-05,0
1.2,0.89,0.802981,0.802943,3.81702e-05,0
1.18,0.9,0.789587,0.789548,3.93968e-05,0
1.22,0.89,0.82443,0.824395,3.56801e-05,0
1.24,0.89,0.845773,0.84574,3.33131e-05,0
1.22,0.9,0.832248,0.832213,3.45052e-05,0
1.26,0.89,0.867005,0.866974,3.10645e-05,0
1.28,0.89,0.888126,0.888097,2.89294e-05,0
1.26,0.9,0.874498,0.874468,3.00811e-05,0
1.3,0.89,0.909132,0.909105,2.69031e-05,0
1.32,0.89,0.930021,0.929996,2.49808e-05,0
1.3,0.9,0.916317,0.916291,2.6088e-05,0
1.34,0.89,0.950793,0.950769,2.31579e-05,0
1.36,0.89,0.971444,0.971423,2.14301e-05,0
1.34,0.9,0.957685,0.957663,2.24907e-05,0
1.38,0.89,0.991974,0.991955,1.97928e-05,0
1.4,0.89,1.01238,1.01236,1.82418e-05,0
1.38,0.9,0.99859,0.998571,1.92549e-05,0
1.42,0.89,1.03267,1.03265,1.6773e-05,0
1.44,0.89,1.05283,1.05281,1.53824e-05,0
1.42,0.9,1.03902,1.039,1.63481e-05,0
1.46,0.89,1.07286,1.07285,1.40661e-05,0
1.48,0.89,1.09277,1.09276,1.28203e-05,0
1.46,0.9,1.07897,1.07895,1.37396e-05,0
1.5,0.89,1.11256,1.11255,1.16416e-05,0
1.52,0.89,1.13222,1.13221,1.05263e-05,0
1.5,0.9,1.11843,1.11841,1.14006e-05,0
1.54,0.89,1.15175,1.15174,9.47124e-06,0
1.56,0.89,1.17116,1.17115,8.47315e-06,0
1.54,0.9,1.15739,1.15738,9.30467e-06,0
1.58,0.89,1.19044,1.19043,7.529e-06,0
1.6,0.89,1.20959,1.20959,6.63583e-06,0
1.58,0.9,1.19587,1.19586,7.42698e-06,0
1.62,0.89,1.22862,1.22862,5.79083e-06,0
1.64,0.89,1.24753,1.24752,4.99128e-06,0
1.62,0.9,1.23385,1.23384,5.74484e-06,0
1.66,0.89,1.2663,1.2663,4.23461e-06,0
1.68,0.89,1.28496,1.28495,3.51833e-06,0
1.66,0.9,1.27134,1.27133,4.23734e-06,0
1.7,0.89,1.30349,1.30348,2.84005e-06,0
1.72,0.89,1.32189,1.32189,2.19748e-06,0
1.7,0.9,1.30834,1.30833,2.88521e-06,0
1.74,0.89,1.34017,1.34017,1.58844e-06,0
1.76,0.89,1.35833,1.35833,1.01079e-06,0
1.74,0.9,1.34485,1.34485,1.67075e-06,0
1.78,0.89,1.37637,1.37637,4.62524e-07,0
1.8,0.89,1.39429,1.39429,-5.83389e-08,0
1.78,0.9,1.38088,1.38088,5.776e-07,0
1.82,0.89,1.41208,1.41208,-5.53692e-07,0
1.84,0.89,1.42976,1.42976,-1.02538e-06,0
1.82,0.9,1.41644,1.41644,-4.09423e-07,0
1.86,0.89,1.44732,1.44732,-1.47519e-06,0
1.88,0.89,1.46476,1.46476,-1.90487e-06,0
1.86,0.9,1.45152,1.45152,-1.30452e-06,0
1.9,0.89,1.48208,1.48208,-2.31615e-06,0
1.92,0.89,1.49929,1.49929,-2.71071e-06,0
1.9,0.9,1.48614,1.48614,-2.12116e-06,0
1.94,0.89,1.51638,1.51638,-3.09025e-06,0
1.96,0.89,1.53335,1.53336,-3.45645e-06,0
1.94,0.9,1.5203,1.5203,-2.87236e-06,0
1.98,0.89,1.55021,1.55022,-3.811e-06,0
2,0.89,6.24808,1.56697,4.68111,1
1.98,0.9,1.55401,1.55401,-3.571e-06,0
0.02,0.91,-0.187993,-0.188138,0.000145891,0
0,0.91,-0.768642,-0.188621,-0.580021,1
0.04,0.91,-0.186538,-0.186691,0.000153452,0
0.02,0.92,-0.166148,-0.166291,0.000142284,0
0.06,0.91,-0.184123,-0.184283,0.000160759,0
0.08,0.91,-0.180755,-0.180923,0.000167741,0
0.06,0.92,-0.162363,-0.162519,0.000155937,0
0.1,0.91,-0.176444,-0.176618,0.000174338,0
0.12,0.91,-0.171201,-0.171382,0.000180492,0
0.1,0.92,-0.154849,-0.155018,0.000168352,0
0.14,0.91,-0.165042,-0.165228,0.000186153,0
0.16,0.91,-0.157984,-0.158175,0.000191279,0
